sample_id,split,dataset_id,feature_schema_version,scan_line_count,sensor_x_count,piao_full_compatible,exact_piao_full,full_feature_ready,full_candidate_mode,degraded_mode,degraded_mode_reason,A1__Bx_center_abs_peak,A1__Bx_center_peak_x_m,A1__Bx_center_signed_peak,A1__Bx_center_signed_peak_x_m,A1__Bx_center_min,A1__Bx_center_min_x_m,A1__Bx_center_width50_x_m,A1__Bx_center_energy,A2__Bx_center_grad_abs_peak,A2__Bx_center_grad_energy,A2__Bx_center_left_right_energy_ratio,A2__Bx_center_peak_asymmetry,A2__Bx_outer_peak_decay_ratio,A2__Bx_outer_width_decay_ratio,T1__Bx_env_abs_peak,T1__Bx_env_peak_y_m,T1__Bx_env_width50_y_m,T1__Bx_env_gauss_A,T1__Bx_env_gauss_y0_m,T1__Bx_env_gauss_sigma_m,T1__Bx_env_gauss_rmse,T1__Bx_env_gauss_fit_success,R1__Bx_tangential_gauss_nrmse,R1__Bx_tangential_fit_residual_peak_ratio,A1__By_center_abs_peak,A1__By_center_peak_x_m,A1__By_center_signed_peak,A1__By_center_signed_peak_x_m,A1__By_center_min,A1__By_center_min_x_m,A1__By_center_width50_x_m,A1__By_center_energy,A2__By_center_grad_abs_peak,A2__By_center_grad_energy,A2__By_center_left_right_energy_ratio,A2__By_center_peak_asymmetry,A2__By_outer_peak_decay_ratio,A2__By_outer_width_decay_ratio,T1__By_env_abs_peak,T1__By_env_peak_y_m,T1__By_env_width50_y_m,T1__By_env_gauss_A,T1__By_env_gauss_y0_m,T1__By_env_gauss_sigma_m,T1__By_env_gauss_rmse,T1__By_env_gauss_fit_success,R1__By_tangential_gauss_nrmse,R1__By_tangential_fit_residual_peak_ratio,A1__Bz_center_abs_peak,A1__Bz_center_peak_x_m,A1__Bz_center_signed_peak,A1__Bz_center_signed_peak_x_m,A1__Bz_center_min,A1__Bz_center_min_x_m,A1__Bz_center_width50_x_m,A1__Bz_center_energy,A2__Bz_center_grad_abs_peak,A2__Bz_center_grad_energy,A2__Bz_center_left_right_energy_ratio,A2__Bz_center_peak_asymmetry,A2__Bz_outer_peak_decay_ratio,A2__Bz_outer_width_decay_ratio,T1__Bz_env_abs_peak,T1__Bz_env_peak_y_m,T1__Bz_env_width50_y_m,T1__Bz_env_gauss_A,T1__Bz_env_gauss_y0_m,T1__Bz_env_gauss_sigma_m,T1__Bz_env_gauss_rmse,T1__Bz_env_gauss_fit_success,R1__Bz_tangential_gauss_nrmse,R1__Bz_tangential_fit_residual_peak_ratio,X1__center_Bx_Bz_abs_peak_ratio,X1__center_By_Bz_abs_peak_ratio,X1__center_Bx_By_abs_peak_ratio,X1__center_Bx_Bz_corr,X1__center_By_Bz_corr,X1__center_Bx_By_corr,X1__center_vmag_abs_peak,X1__center_vmag_peak_x_m,X1__center_vmag_width50_x_m,X1__center_vmag_energy,valid__A1__Bx_center_abs_peak,valid__A1__Bx_center_peak_x_m,valid__A1__Bx_center_signed_peak,valid__A1__Bx_center_signed_peak_x_m,valid__A1__Bx_center_min,valid__A1__Bx_center_min_x_m,valid__A1__Bx_center_width50_x_m,valid__A1__Bx_center_energy,valid__A2__Bx_center_grad_abs_peak,valid__A2__Bx_center_grad_energy,valid__A2__Bx_center_left_right_energy_ratio,valid__A2__Bx_center_peak_asymmetry,valid__A2__Bx_outer_peak_decay_ratio,valid__A2__Bx_outer_width_decay_ratio,valid__T1__Bx_env_abs_peak,valid__T1__Bx_env_peak_y_m,valid__T1__Bx_env_width50_y_m,valid__T1__Bx_env_gauss_A,valid__T1__Bx_env_gauss_y0_m,valid__T1__Bx_env_gauss_sigma_m,valid__T1__Bx_env_gauss_rmse,valid__T1__Bx_env_gauss_fit_success,valid__R1__Bx_tangential_gauss_nrmse,valid__R1__Bx_tangential_fit_residual_peak_ratio,valid__A1__By_center_abs_peak,valid__A1__By_center_peak_x_m,valid__A1__By_center_signed_peak,valid__A1__By_center_signed_peak_x_m,valid__A1__By_center_min,valid__A1__By_center_min_x_m,valid__A1__By_center_width50_x_m,valid__A1__By_center_energy,valid__A2__By_center_grad_abs_peak,valid__A2__By_center_grad_energy,valid__A2__By_center_left_right_energy_ratio,valid__A2__By_center_peak_asymmetry,valid__A2__By_outer_peak_decay_ratio,valid__A2__By_outer_width_decay_ratio,valid__T1__By_env_abs_peak,valid__T1__By_env_peak_y_m,valid__T1__By_env_width50_y_m,valid__T1__By_env_gauss_A,valid__T1__By_env_gauss_y0_m,valid__T1__By_env_gauss_sigma_m,valid__T1__By_env_gauss_rmse,valid__T1__By_env_gauss_fit_success,valid__R1__By_tangential_gauss_nrmse,valid__R1__By_tangential_fit_residual_peak_ratio,valid__A1__Bz_center_abs_peak,valid__A1__Bz_center_peak_x_m,valid__A1__Bz_center_signed_peak,valid__A1__Bz_center_signed_peak_x_m,valid__A1__Bz_center_min,valid__A1__Bz_center_min_x_m,valid__A1__Bz_center_width50_x_m,valid__A1__Bz_center_energy,valid__A2__Bz_center_grad_abs_peak,valid__A2__Bz_center_grad_energy,valid__A2__Bz_center_left_right_energy_ratio,valid__A2__Bz_center_peak_asymmetry,valid__A2__Bz_outer_peak_decay_ratio,valid__A2__Bz_outer_width_decay_ratio,valid__T1__Bz_env_abs_peak,valid__T1__Bz_env_peak_y_m,valid__T1__Bz_env_width50_y_m,valid__T1__Bz_env_gauss_A,valid__T1__Bz_env_gauss_y0_m,valid__T1__Bz_env_gauss_sigma_m,valid__T1__Bz_env_gauss_rmse,valid__T1__Bz_env_gauss_fit_success,valid__R1__Bz_tangential_gauss_nrmse,valid__R1__Bz_tangential_fit_residual_peak_ratio,valid__X1__center_Bx_Bz_abs_peak_ratio,valid__X1__center_By_Bz_abs_peak_ratio,valid__X1__center_Bx_By_abs_peak_ratio,valid__X1__center_Bx_Bz_corr,valid__X1__center_By_Bz_corr,valid__X1__center_Bx_By_corr,valid__X1__center_vmag_abs_peak,valid__X1__center_vmag_peak_x_m,valid__X1__center_vmag_width50_x_m,valid__X1__center_vmag_energy,fit_failure_reasons
rbc_pilot_011_deep_large_wide_sharp,train,comsol_true_3d_rbc_imported_watertight_pilot_v3_240,nls_full_compatible_v1,3,201,True,False,False,False,True,scan_line_count_lt_5,0.0011264889035373926,0.00559999980032444,0.0001387900992995128,-0.03799999877810478,-0.0011264889035373926,0.00559999980032444,0.040800001472234726,4.271084975455935e-07,0.2847797551062281,0.0044827754232636885,1.617705052355735,0.23597198309253656,1.009464052145759,1.0099010193141087,0.0011513562640175223,0.0010000000474974513,0.0020000000949949026,nan,nan,nan,nan,0.0,nan,nan,0.0001566587743582204,0.009600000455975533,0.00015034266107250005,-0.021199999377131462,-0.0001566587743582204,0.009600000455975533,0.06120000034570694,5.167356217696841e-09,0.1298227167260407,0.0013145030374673739,0.6861337621972802,-0.18614551516583472,0.9069195362840171,1.040816320065788,0.00018162008200306445,-0.0010000000474974513,0.0020000000949949026,nan,nan,nan,nan,0.0,nan,nan,0.0010544129181653261,-0.021199999377131462,0.00100866355933249,0.020400000736117363,-0.0010544129181653261,-0.021199999377131462,0.06079999916255474,2.908923558655025e-07,0.45787095561190094,0.010632825410543504,1.0261904453485706,0.012925954422840547,1.065614182999023,0.9382715811619373,0.0010544129181653261,0.0,0.0020000000949949026,nan,nan,nan,nan,0.0,nan,nan,1.0683565082809099,0.14857440729273877,7.190716946128604,0.02873186312948136,-0.7648912118485811,0.02853830165089838,0.0011809748852618371,-0.021199999377131462,0.058800000697374344,7.231682096287928e-07,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,False,False,False,True,False,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,False,False,False,True,False,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,False,False,False,True,False,False,True,True,True,True,True,True,True,True,True,True,
rbc_pilot_013_shallow_small_compact_round,train,comsol_true_3d_rbc_imported_watertight_pilot_v3_240,nls_full_compatible_v1,3,201,True,False,False,False,True,scan_line_count_lt_5,0.001354722073301673,0.0015999999595806003,3.378943802090362e-05,-0.03519999980926514,-0.001354722073301673,0.0015999999595806003,0.023599999956786633,3.9780397006825426e-07,0.25240126489485304,0.005026115829908043,1.222143702079415,0.09996819821847691,1.0286974249976066,0.9516128920203776,0.001354722073301673,0.0,0.0020000000949949026,nan,nan,nan,nan,0.0,nan,nan,0.0001518803182989359,-0.009200000204145908,0.0001518803182989359,-0.009200000204145908,-0.00012673094170168042,0.02280000038444996,0.06760000064969063,4.388492595533817e-09,0.1381531581390839,0.0014468936688801111,1.8060634734295533,0.2872577477530783,0.9333583906882505,1.0368098248017972,0.00021382892737165093,-0.0010000000474974513,0.0020000000949949026,nan,nan,nan,nan,0.0,nan,nan,0.0008850262966006994,0.013199999928474426,0.0008850262966006994,0.013199999928474426,-0.0008483155397698283,-0.013199999928474426,0.0560000017285347,2.7735515598375687e-07,0.3920387035413455,0.010875871436894299,0.8745862345844431,-0.06690210516954885,1.0267798427317847,0.9427609621879118,0.0008850262966006994,0.0,0.0020000000949949026,nan,nan,nan,nan,0.0,nan,nan,1.5307139217275574,0.17161107967333122,8.919668384123767,0.07633071378748896,-0.8044597218951187,-0.09855762099865131,0.0013598348218440079,0.0015999999595806003,0.04279999993741512,6.79547618647545e-07,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,False,False,False,True,False,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,False,False,False,True,False,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,False,False,False,True,False,False,True,True,True,True,True,True,True,True,True,True,
rbc_pilot_014_shallow_medium_balanced_round,train,comsol_true_3d_rbc_imported_watertight_pilot_v3_240,nls_full_compatible_v1,3,201,True,False,False,False,True,scan_line_count_lt_5,0.0014143746811896563,0.003599999938160181,0.00010479940101504326,-0.03999999910593033,-0.0014143746811896563,0.003599999938160181,0.02479999978095293,4.6066028427960925e-07,0.24623585626666555,0.0054874128766048925,1.257908958449148,0.11422469337572128,1.0279227106888,0.9117646857412941,0.0014143746811896563,0.0,0.0020000000949949026,nan,nan,nan,nan,0.0,nan,nan,0.00020552599744405597,0.019200000911951065,0.00011340861965436488,-0.019200000911951065,-0.00020552599744405597,0.019200000911951065,0.04480000026524067,6.612681344551237e-09,0.1358780031714291,0.0011177752321991838,0.7469357742112188,-0.1448617799947714,0.798476896353365,1.931034499369606,0.00034607152338139713,-0.0010000000474974513,0.0010000000474974513,nan,nan,nan,nan,0.0,nan,nan,0.001011481392197311,0.01679999940097332,0.001011481392197311,0.01679999940097332,-0.000962877064011991,-0.01759999990463257,0.06080000102519989,3.9244370754102206e-07,0.27605124669379927,0.010390313574071441,1.0069685147120342,0.0034721594588812423,0.9835287642713146,0.9934640936637832,0.0010600825771689415,0.0010000000474974513,0.0020000000949949026,nan,nan,nan,nan,0.0,nan,nan,1.3983200206156166,0.20319305825051082,6.881731259203099,-0.033074834191832506,-0.8434402395602361,0.23090384932100913,0.0014634101097422416,0.00559999980032444,0.04639999940991402,8.597166731651825e-07,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,False,False,False,True,False,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,False,False,False,True,False,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,False,False,False,True,False,False,True,True,True,True,True,True,True,True,True,True,
rbc_pilot_015_shallow_large_wide_round,test,comsol_true_3d_rbc_imported_watertight_pilot_v3_240,nls_full_compatible_v1,3,201,True,False,False,False,True,scan_line_count_lt_5,0.0011670164531096816,-0.009600000455975533,0.0002824940311256796,-0.03840000182390213,-0.0011670164531096816,-0.009600000455975533,0.03879999928176403,4.6789084545977466e-07,0.40021731001032923,0.006156123338459545,0.5391707595702454,-0.2994009843056163,0.9704032946063048,1.010416624476219,0.0012376749655231833,-0.0010000000474974513,0.0020000000949949026,nan,nan,nan,nan,0.0,nan,nan,0.00018839295080397278,0.00800000037997961,9.170294651994482e-05,-0.02199999988079071,-0.00018839295080397278,0.00800000037997961,0.02000000001862645,5.808074364050762e-09,0.12274754386900577,0.001245705585922676,0.26047866718770446,-0.5866988090026672,0.975518314499205,0.4132231431198044,0.00019932839495595545,-0.0010000000474974513,0.0020000000949949026,nan,nan,nan,nan,0.0,nan,nan,0.0010218964889645576,-0.01759999990463257,0.000931012793444097,0.020400000736117363,-0.0010218964889645576,-0.01759999990463257,0.06879999861121178,3.517448920059349e-07,0.3023554350944407,0.011464790526215764,1.2989087987133618,0.13002203431499904,0.9937872053586925,1.0361445735816097,0.0010289123747497797,-0.0010000000474974513,0.0020000000949949026,nan,nan,nan,nan,0.0,nan,nan,1.1420104342389585,0.1843561973628689,6.194586624018587,-0.04871108529710336,-0.691791144114504,0.11181330315230426,0.0012778969285835158,-0.012000000104308128,0.06399999931454659,8.254438118297604e-07,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,False,False,False,True,False,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,False,False,False,True,False,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,False,False,False,True,False,False,True,True,True,True,True,True,True,True,True,True,
rbc_pilot_016_shallow_elongated_round,train,comsol_true_3d_rbc_imported_watertight_pilot_v3_240,nls_full_compatible_v1,3,201,True,False,False,False,True,scan_line_count_lt_5,0.0012082422617822886,-0.0031999999191612005,0.0002819017390720546,-0.03440000116825104,-0.0012082422617822886,-0.0031999999191612005,0.03399999998509884,3.9716753574822026e-07,0.21608386487358824,0.005816453081789333,0.6858953395677804,-0.18631326219381322,1.0007825482530843,1.062499979991117,0.0012086869683116674,0.0010000000474974513,0.0020000000949949026,nan,nan,nan,nan,0.0,nan,nan,0.0001808026572689414,0.02280000038444996,0.0001768995134625584,-0.009200000204145908,-0.0001808026572689414,0.02280000038444996,0.05079999938607216,6.855320700365529e-09,0.1850923838093079,0.0017735639692618868,1.0203538981688636,0.010074422202620635,0.9374254424824331,1.0452675000426137,0.00021525289048440754,-0.0010000000474974513,0.0020000000949949026,nan,nan,nan,nan,0.0,nan,nan,0.0010762305464595556,-0.01720000058412552,0.0009352441993542016,0.019200000911951065,-0.0010762305464595556,-0.01720000058412552,0.06519999727606773,3.415531326965895e-07,0.3511987742609943,0.014752511090732237,1.225424179651883,0.10129492692361483,0.9978291636815981,1.0349205903372918,0.0010932533768936992,-0.0010000000474974513,0.0020000000949949026,nan,nan,nan,nan,0.0,nan,nan,1.1226611860785851,0.1679962140674437,6.682657655772422,-0.05846229494116477,-0.7692289642624707,0.025689848938135477,0.0012456590115245939,0.00559999980032444,0.06079999916255474,7.455759891451751e-07,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,False,False,False,True,False,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,False,False,False,True,False,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,False,False,False,True,False,False,True,True,True,True,True,True,True,True,True,True,
rbc_pilot_017_medium_small_compact_round,train,comsol_true_3d_rbc_imported_watertight_pilot_v3_240,nls_full_compatible_v1,3,201,True,False,False,False,True,scan_line_count_lt_5,0.0013425197685137391,0.002400000113993883,6.560450128745288e-05,0.031199999153614044,-0.0013425197685137391,0.002400000113993883,0.020800000056624413,3.5269612089292486e-07,0.31440929609679547,0.005791243825011358,1.1657909284168326,0.07654983047603023,1.0207436864472452,0.9904762065261943,0.0013425197685137391,0.0,0.0020000000949949026,nan,nan,nan,nan,0.0,nan,nan,0.00022459994943346828,0.008799999952316284,0.00021775596542283893,-0.02199999988079071,-0.00022459994943346828,0.008799999952316284,0.06000000238418579,1.096261958575188e-08,0.14305827762729453,0.0018476100986758932,0.5971242847503266,-0.2522506977674901,0.9173578077926722,1.006711444843366,0.0002649988164193928,-0.0010000000474974513,0.0020000000949949026,nan,nan,nan,nan,0.0,nan,nan,0.0008956537931226194,0.01679999940097332,0.0008956537931226194,0.01679999940097332,-0.0008761947392486036,-0.014000000432133675,0.05119999870657921,3.0252842444017385e-07,0.39586320525501145,0.011058597268573207,1.3133396386295308,0.1354490423270314,0.9729713511459996,0.937728907488352,0.0009223470697179437,0.0010000000474974513,0.0020000000949949026,nan,nan,nan,nan,0.0,nan,nan,1.498927128788413,0.2507664804839602,5.977382327556688,0.030367580448457568,-0.7754837816490389,0.10278236108929578,0.0013451850722049144,0.002400000113993883,0.04399999976158142,6.661871649188505e-07,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,False,False,False,True,False,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,False,False,False,True,False,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,False,False,False,True,False,False,True,True,True,True,True,True,True,True,True,True,
rbc_pilot_018_medium_medium_balanced_round,val,comsol_true_3d_rbc_imported_watertight_pilot_v3_240,nls_full_compatible_v1,3,201,True,False,False,False,True,scan_line_count_lt_5,0.001258768723346293,0.004800000227987766,0.00016102302470244467,0.03359999880194664,-0.001258768723346293,0.004800000227987766,0.0284000001847744,4.2237827303406675e-07,0.2576318970981737,0.005670598048342251,1.5394979557130424,0.21244276038866183,1.001012516057503,0.9726027386337462,0.0012803851859644055,0.0010000000474974513,0.0020000000949949026,nan,nan,nan,nan,0.0,nan,nan,0.0001790582318790257,0.02319999970495701,8.349867130164057e-05,-0.012000000104308128,-0.0001790582318790257,0.02319999970495701,0.030400000512599945,4.166697452004295e-09,0.12048142942174794,0.0012186503026183138,1.820076789610073,0.2907994536288721,0.9217241234790026,0.9325153588056296,0.0002409575245110318,-0.0010000000474974513,0.0020000000949949026,nan,nan,nan,nan,0.0,nan,nan,0.0011109360493719578,0.019999999552965164,0.0011109360493719578,0.019999999552965164,-0.0009620054042898118,-0.01640000008046627,0.05520000122487545,3.5024190994859345e-07,0.3620497193221821,0.012289285046567717,1.363322638302382,0.15373382898044055,1.0662432174867646,0.9857143099476793,0.0011136917164549232,0.0010000000474974513,0.0020000000949949026,nan,nan,nan,nan,0.0,nan,nan,1.133070372554666,0.1611778031510024,7.029940540218978,0.057064839508694856,-0.6390247458203194,0.3001895977133431,0.0012994523371358424,0.007600000128149986,0.05439999885857105,7.767868804346646e-07,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,False,False,False,True,False,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,False,False,False,True,False,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,False,False,False,True,False,False,True,True,True,True,True,True,True,True,True,True,
rbc_pilot_019_medium_large_wide_round,test,comsol_true_3d_rbc_imported_watertight_pilot_v3_240,nls_full_compatible_v1,3,201,True,False,False,False,True,scan_line_count_lt_5,0.0011835331097245216,0.00559999980032444,0.00013431538536679,-0.035999998450279236,-0.0011835331097245216,0.00559999980032444,0.03920000046491623,4.919839206306383e-07,0.5658502203745785,0.006813574462258402,1.275466416070564,0.12105931958611757,0.9904497544717349,1.0,0.0012204258237034082,0.0010000000474974513,0.0020000000949949026,nan,nan,nan,nan,0.0,nan,nan,0.00019780852016992867,0.009600000455975533,8.055354555835947e-05,-0.019200000911951065,-0.00019780852016992867,0.009600000455975533,0.016400001011788845,4.447411648435517e-09,0.1569957482687557,0.0012868741501499232,0.3875469096491426,-0.4413927097468173,1.032399334822215,0.35042737632293514,0.00019780852016992867,0.0,0.0020000000949949026,nan,nan,nan,nan,0.0,nan,nan,0.0010634086793288589,0.019600000232458115,0.0010634086793288589,0.019600000232458115,-0.0009531272808089852,-0.01720000058412552,0.06160000152885914,3.2085030737382573e-07,0.40031244439393754,0.01005704950606493,0.7764447102390182,-0.12584421483678085,1.0510819686976531,0.9935483981447213,0.0010634086793288589,0.0,0.0020000000949949026,nan,nan,nan,nan,0.0,nan,nan,1.112961679484764,0.186013640865495,5.983226145707981,-0.03538841381854972,-0.661900373558556,0.20530334215365892,0.0012640066704656542,0.012799999676644802,0.05719999969005585,8.172816396528994e-07,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,False,False,False,True,False,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,False,False,False,True,False,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,False,False,False,True,False,False,True,True,True,True,True,True,True,True,True,True,
rbc_pilot_020_medium_elongated_round,train,comsol_true_3d_rbc_imported_watertight_pilot_v3_240,nls_full_compatible_v1,3,201,True,False,False,False,True,scan_line_count_lt_5,0.0011801804648712277,0.00559999980032444,0.00026182146393693984,-0.03799999877810478,-0.0011801804648712277,0.00559999980032444,0.036000000312924385,4.013466602298002e-07,0.35308154290508525,0.006429209506494966,1.4542533837239724,0.18508821735215822,1.0004397912548302,1.0227272871589244,0.0011990040075033903,0.0010000000474974513,0.0020000000949949026,nan,nan,nan,nan,0.0,nan,nan,0.0001609430182725191,0.009600000455975533,0.00011583424202399328,-0.02199999988079071,-0.0001609430182725191,0.009600000455975533,0.05680000223219395,3.6435756396813117e-09,0.09857449560065751,0.001145276808260851,0.7053817520280837,-0.1727579456163107,0.9895452358085012,1.1314741599076055,0.00018104012997355312,-0.0010000000474974513,0.0020000000949949026,nan,nan,nan,nan,0.0,nan,nan,0.0009446664480492473,-0.020800000056624413,0.00085728574777022,0.019999999552965164,-0.0009446664480492473,-0.020800000056624413,0.06160000152885914,2.410111806675975e-07,0.44978821582980144,0.011350028927957686,0.9195543622602562,-0.041908496743494054,1.069377172849855,0.8676056496912797,0.0009446664480492473,0.0,0.0020000000949949026,nan,nan,nan,nan,0.0,nan,nan,1.2493091792434472,0.17037020697079827,7.332908737133723,-0.12033048347814612,-0.6250028535487634,0.09554819592387573,0.0012078646649841538,0.00559999980032444,0.05079999938607216,6.46001416537079e-07,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,False,False,False,True,False,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,False,False,False,True,False,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,False,False,False,True,False,False,True,True,True,True,True,True,True,True,True,True,
rbc_pilot_021_deep_small_compact_round,train,comsol_true_3d_rbc_imported_watertight_pilot_v3_240,nls_full_compatible_v1,3,201,True,False,False,False,True,scan_line_count_lt_5,0.001149079529568553,-0.0031999999191612005,0.00026090629398822784,-0.03920000046491623,-0.001149079529568553,-0.0031999999191612005,0.022400000132620335,2.9515757184159593e-07,0.32889459999641235,0.006302395447576383,0.6484134187425138,-0.21328786653877932,1.0075510302408686,0.9333333307463262,0.0011613755486905575,-0.0010000000474974513,0.0020000000949949026,nan,nan,nan,nan,0.0,nan,nan,0.0002535938110668212,0.009600000455975533,0.00014225952327251434,-0.010400000028312206,-0.0002535938110668212,0.009600000455975533,0.03719999920576811,1.012608013345061e-08,0.12960256260026287,0.0016804805662691271,0.34882939391487944,-0.4827672120898441,0.9394074027755017,1.1624999707142707,0.000277594052022323,-0.0010000000474974513,0.0020000000949949026,nan,nan,nan,nan,0.0,nan,nan,0.000959130295086652,0.019600000232458115,0.000959130295086652,0.019600000232458115,-0.0008714771247468889,-0.01759999990463257,0.06240000203251839,2.569927749814688e-07,0.4522919620051441,0.014990190962748864,1.2935763458312994,0.12799937807384984,1.0649702484708012,0.9968051173347393,0.000959130295086652,0.0,0.0020000000949949026,nan,nan,nan,nan,0.0,nan,nan,1.1980432016952818,0.2643997508637869,4.531181280547,0.06619373805362219,-0.6818669041746028,0.15013257918320794,0.0011583335497514359,-0.0031999999191612005,0.04399999976158142,5.622764269565153e-07,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,False,False,False,True,False,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,False,False,False,True,False,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,False,False,False,True,False,False,True,True,True,True,True,True,True,True,True,True,
rbc_pilot_022_deep_medium_balanced_round,val,comsol_true_3d_rbc_imported_watertight_pilot_v3_240,nls_full_compatible_v1,3,201,True,False,False,False,True,scan_line_count_lt_5,0.0011571465292945504,-0.0020000000949949026,0.00011037282092729583,-0.03999999910593033,-0.0011571465292945504,-0.0020000000949949026,0.03880000114440918,3.854339618829433e-07,0.29638941344587144,0.005535917941538607,0.8593303081953233,-0.07565610649417719,1.003352208284494,1.037433165467008,0.0011571465292945504,0.0,0.0020000000949949026,nan,nan,nan,nan,0.0,nan,nan,0.00015707607963122427,0.009600000455975533,8.614585385657847e-05,-0.009200000204145908,-0.00015707607963122427,0.009600000455975533,0.04440000094473362,2.846767244356987e-09,0.2067754363219138,0.002021586670905429,0.7180439158871958,-0.16411459655104474,0.9874086526664216,1.0471698241164935,0.00016049956320784986,0.0010000000474974513,0.0020000000949949026,nan,nan,nan,nan,0.0,nan,nan,0.0008538438123650849,-0.020400000736117363,0.0007909725536592305,0.020400000736117363,-0.0008538438123650849,-0.020400000736117363,0.06280000135302544,2.2659191011930098e-07,0.5770562366951983,0.013720104730486576,0.7262803531510903,-0.1585603672944963,1.0149283585883588,1.016181232114425,0.0008538438123650849,0.0,0.0020000000949949026,nan,nan,nan,nan,0.0,nan,nan,1.3552203723176715,0.18396348062315404,7.366790233186643,0.09627058600711838,-0.2256836276904051,0.07757767837362672,0.0011717789665252882,0.005200000014156103,0.04600000008940697,6.148726392466011e-07,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,False,False,False,True,False,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,False,False,False,True,False,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,False,False,False,True,False,False,True,True,True,True,True,True,True,True,True,True,
